history:UCC_Compressor_Data/Module Seconds_DRYER
26-Aug-15 12:00 AM BST  to  26-Aug-15 11:59 PM BST

Timestamp,Trend Flags,Status,Value (s)
"26-Aug-15 12:45:50 PM BST","{ }","{ok}","265869264.0 s"
"26-Aug-15 12:46:00 PM BST","{ }","{ok}","265869264.0 s"
"26-Aug-15 12:46:10 PM BST","{ }","{ok}","265869280.0 s"
"26-Aug-15 12:46:20 PM BST","{ }","{ok}","265869280.0 s"
"26-Aug-15 12:46:30 PM BST","{ }","{ok}","265869296.0 s"
"26-Aug-15 12:46:40 PM BST","{ }","{ok}","265869312.0 s"
"26-Aug-15 12:46:50 PM BST","{ }","{ok}","265869312.0 s"
"26-Aug-15 12:47:00 PM BST","{ }","{ok}","265869328.0 s"
"26-Aug-15 12:47:10 PM BST","{ }","{ok}","265869344.0 s"
"26-Aug-15 12:47:20 PM BST","{ }","{ok}","265869344.0 s"
"26-Aug-15 12:47:30 PM BST","{ }","{ok}","265869360.0 s"
"26-Aug-15 12:47:40 PM BST","{ }","{ok}","265869376.0 s"
"26-Aug-15 12:47:50 PM BST","{ }","{ok}","265869376.0 s"
"26-Aug-15 12:48:00 PM BST","{ }","{ok}","265869392.0 s"
"26-Aug-15 12:48:10 PM BST","{ }","{ok}","265869392.0 s"
"26-Aug-15 12:48:20 PM BST","{ }","{ok}","265869408.0 s"
"26-Aug-15 12:48:30 PM BST","{ }","{ok}","265869424.0 s"
"26-Aug-15 12:48:40 PM BST","{ }","{ok}","265869424.0 s"
"26-Aug-15 12:48:50 PM BST","{ }","{ok}","265869440.0 s"
"26-Aug-15 12:49:00 PM BST","{ }","{ok}","265869440.0 s"
"26-Aug-15 12:49:10 PM BST","{ }","{ok}","265869456.0 s"
"26-Aug-15 12:49:20 PM BST","{ }","{ok}","265869456.0 s"
"26-Aug-15 12:49:30 PM BST","{ }","{ok}","265869472.0 s"
"26-Aug-15 12:49:40 PM BST","{ }","{ok}","265869488.0 s"
"26-Aug-15 12:49:50 PM BST","{ }","{ok}","265869488.0 s"
"26-Aug-15 12:50:00 PM BST","{ }","{ok}","265869504.0 s"
"26-Aug-15 12:50:10 PM BST","{ }","{ok}","265869520.0 s"
"26-Aug-15 12:50:20 PM BST","{ }","{ok}","265869520.0 s"
"26-Aug-15 12:50:30 PM BST","{ }","{ok}","265869536.0 s"
"26-Aug-15 12:50:40 PM BST","{ }","{ok}","265869536.0 s"
"26-Aug-15 12:50:50 PM BST","{ }","{ok}","265869552.0 s"
"26-Aug-15 12:51:00 PM BST","{ }","{ok}","265869568.0 s"
"26-Aug-15 12:51:10 PM BST","{ }","{ok}","265869568.0 s"
"26-Aug-15 12:51:20 PM BST","{ }","{ok}","265869584.0 s"
"26-Aug-15 12:51:30 PM BST","{ }","{ok}","265869600.0 s"
"26-Aug-15 12:51:40 PM BST","{ }","{ok}","265869600.0 s"
"26-Aug-15 12:51:50 PM BST","{ }","{ok}","265869616.0 s"
"26-Aug-15 12:52:00 PM BST","{ }","{ok}","265869632.0 s"
"26-Aug-15 12:52:10 PM BST","{ }","{ok}","265869632.0 s"
"26-Aug-15 12:52:20 PM BST","{ }","{ok}","265869648.0 s"
"26-Aug-15 12:52:30 PM BST","{ }","{ok}","265869648.0 s"
