history:UCC_Compressor_Data/Dryer Inlet Temperature_DRYER
01-Jan-15 12:00 AM GMT  to  26-Aug-15 2:44 PM BST

Timestamp,Trend Flags,Status,Value (°C)
"26-Aug-15 12:47:00 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:47:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:47:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:47:30 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:47:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:47:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:48:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:48:10 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:48:20 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:48:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:48:40 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:48:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:49:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:49:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:49:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:49:30 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:49:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:49:50 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:50:00 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:50:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:50:20 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:50:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:50:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:50:50 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:51:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:51:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:51:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:51:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:51:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:51:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:52:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:52:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:52:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:52:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:52:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:52:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:53:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:53:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:53:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:53:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:53:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:53:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:54:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:54:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:54:20 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:54:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:54:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:54:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:55:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:55:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:55:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:55:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:55:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:55:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:56:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:56:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:56:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:56:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:56:40 PM BST","{ }","{ok}","19.8 °C"
"26-Aug-15 12:56:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:57:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:57:10 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:57:20 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:57:30 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:57:40 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:57:50 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:58:00 PM BST","{ }","{ok}","20.4 °C"
"26-Aug-15 12:58:10 PM BST","{ }","{ok}","19.8 °C"
