"Timest";"Element2OutletTemp";"Element2InletTemp";"Element 1 OutletTemp";"IntercoolerPressure";"ConverterCabTemp";"Oil Pressure";"Outlet Pressure";"Accumulated Volume";"Module Seconds";"Motor Starts";"Running Seconds";"VSD_1_20";"VSD_20_40";"VSD_40_60";"VSD_60_80";"VSD_80_100";"Inlet Dryer Temperature";"DryerVesselAPressure";"Dryer Vessel Bpressure";"I1";"I2";"I3";"KW";"KVA";"KVAR";"PF";"AV_VOLTS";"In";"V1";"V2";"V3";"Hz";"Delta Accumulated Volume";"Delta Module Seconds";"Delta Motor Starts";"Delta Running Seconds";"Delta VSD_1_20";"Delta VSD_20_40";"Delta VSD_40_60";"Delta VSD_60_80";"Delta VSD_80_100"
1.44059516E12;91.6;22.3;145.7;-85.0;28.7;2995.0;7360.0;3508000.0;3.05446496E8;556367.0;1.3193364E8;3006848.0;1.28660136E8;258824.0;7929.0;0.0;21.0;7380.0;7339.0;18.7;12.1;23.5;8.23;12.76;9.75;0.65;406.22;10.2;234.7;232.6;236.3;50.0;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059517E12;84.6;22.9;140.6;-85.0;29.3;3002.0;7277.0;3508000.0;3.05446496E8;556367.0;1.31933648E8;3006848.0;1.28660144E8;258824.0;7929.0;0.0;21.0;7298.0;7277.0;17.0;13.1;23.7;8.29;12.64;9.54;0.66;406.22;10.1;234.7;232.6;236.3;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059518E12;80.8;22.9;136.8;-78.0;29.3;3002.0;7194.0;3508000.0;3.05446496E8;556367.0;1.31933656E8;3006848.0;1.2866016E8;258824.0;7929.0;0.0;21.0;7235.0;7215.0;17.1;13.7;22.9;8.3;12.62;9.5;0.66;406.4;8.8;234.7;232.6;236.6;50.0;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059519E12;78.9;22.3;134.2;-85.0;29.3;3002.0;7173.0;3508000.0;3.05446528E8;556367.0;1.31933664E8;3006848.0;1.28660168E8;258824.0;7929.0;0.0;21.0;7173.0;7152.0;17.2;13.9;22.7;8.24;12.65;9.6;0.65;406.63;8.6;234.7;232.7;236.9;49.9;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.4405952E12;77.0;22.3;132.3;-78.0;29.3;2995.0;7111.0;3508000.0;3.05446528E8;556367.0;1.3193368E8;3006848.0;1.28660176E8;258824.0;7929.0;0.0;21.0;7090.0;7070.0;16.9;14.2;22.3;8.27;12.56;9.45;0.66;406.74;8.0;234.8;232.9;236.8;50.0;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059521E12;75.7;22.3;131.0;-78.0;29.3;2995.0;7028.0;3508000.0;3.05446528E8;556367.0;1.31933688E8;3006848.0;1.28660192E8;258824.0;7929.0;0.0;21.0;7028.0;7007.0;17.1;14.9;22.4;8.39;12.79;9.66;0.66;406.8;7.8;234.8;232.9;236.9;49.9;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059522E12;94.2;23.6;132.3;2520.0;29.3;2995.0;7070.0;3508000.0;3.0544656E8;556367.0;1.31933696E8;3006848.0;1.286602E8;258824.0;7929.0;0.0;21.0;7173.0;7152.0;38.5;37.3;45.8;20.46;28.5;19.85;0.72;405.76;8.4;234.0;232.5;236.3;50.0;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059523E12;108.8;22.9;140.6;2541.0;29.3;3010.0;7235.0;3508000.0;3.0544656E8;556367.0;1.31933712E8;3006848.0;1.28660208E8;258824.0;7929.0;0.0;21.0;7318.0;7298.0;39.1;37.3;46.2;20.67;28.73;19.95;0.72;405.59;8.6;233.8;232.4;236.3;49.9;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059524E12;112.6;22.9;143.1;2549.0;28.7;3002.0;7298.0;3508000.0;3.0544656E8;556367.0;1.3193372E8;3006848.0;1.28660216E8;258824.0;7929.0;0.0;21.0;7422.0;7380.0;39.1;37.0;47.0;20.74;28.84;20.04;0.72;405.53;9.3;233.9;232.3;236.2;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059525E12;117.1;22.9;146.9;2512.0;29.3;3002.0;7422.0;3508000.0;3.05446592E8;556367.0;1.31933728E8;3006848.0;1.28660224E8;258824.0;7929.0;0.0;21.0;7526.0;7505.0;39.6;37.5;46.9;20.92;29.04;20.15;0.72;405.42;8.9;233.8;232.3;236.1;49.9;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059526E12;115.8;21.7;149.5;259.0;29.3;3010.0;7505.0;3508000.0;3.05446592E8;556367.0;1.31933736E8;3006848.0;1.2866024E8;258824.0;7929.0;0.0;21.0;7422.0;7401.0;16.9;13.9;22.6;8.31;12.54;9.39;0.66;406.17;8.4;234.6;232.6;236.3;49.9;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059527E12;96.1;21.7;147.6;-78.0;29.3;3002.0;7339.0;3508000.0;3.05446592E8;556367.0;1.31933744E8;3006848.0;1.28660248E8;258824.0;7929.0;0.0;21.0;7277.0;7256.0;17.4;13.4;23.1;8.3;12.66;9.56;0.66;406.28;9.2;234.7;232.6;236.4;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059528E12;85.3;22.3;141.2;-71.0;29.3;3002.0;7173.0;3508000.0;3.05446592E8;556367.0;1.3193376E8;3006848.0;1.28660256E8;258824.0;7929.0;0.0;21.0;7132.0;7111.0;17.3;14.2;22.1;8.25;12.58;9.5;0.66;406.17;7.7;234.5;232.5;236.5;49.9;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059529E12;80.8;22.3;136.8;544.0;29.3;3002.0;7007.0;3508000.0;3.05446624E8;556367.0;1.31933768E8;3006848.0;1.28660272E8;258824.0;7929.0;0.0;21.0;7007.0;6987.0;36.4;35.2;43.4;19.21;26.91;18.85;0.71;405.07;8.1;233.6;232.1;235.9;50.0;0.0;32.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.4405953E12;100.5;22.9;136.8;2520.0;29.3;3002.0;7070.0;3508000.0;3.05446624E8;556367.0;1.31933776E8;3006848.0;1.2866028E8;258824.0;7929.0;0.0;21.0;7132.0;7090.0;38.9;36.2;46.4;20.42;28.36;19.68;0.72;403.97;9.2;233.0;231.5;235.2;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059531E12;110.7;22.3;143.1;2505.0;29.3;3002.0;7173.0;3508000.0;3.05446624E8;556367.0;1.31933792E8;3006848.0;1.28660288E8;258824.0;7929.0;0.0;21.0;7235.0;7215.0;39.6;38.1;44.4;20.56;28.51;19.75;0.72;404.2;6.7;233.1;231.7;235.3;50.0;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059532E12;113.9;22.3;145.7;2512.0;29.3;3002.0;7235.0;3508000.0;3.05446656E8;556367.0;1.319338E8;3006848.0;1.28660296E8;258824.0;7929.0;0.0;21.0;7360.0;7339.0;39.5;37.4;46.2;20.7;28.73;19.93;0.72;404.03;8.3;233.1;231.5;235.2;49.9;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059533E12;117.7;22.3;147.6;2534.0;29.3;3010.0;7360.0;3508000.0;3.05446656E8;556367.0;1.31933808E8;3006848.0;1.28660304E8;258824.0;7929.0;0.0;21.0;7463.0;7422.0;39.6;37.8;46.1;20.8;28.82;19.94;0.72;403.91;8.1;233.0;231.4;235.2;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059534E12;119.6;22.3;149.5;2541.0;29.3;3002.0;7463.0;3508000.0;3.05446656E8;556367.0;1.31933816E8;3006848.0;1.2866032E8;258824.0;7929.0;0.0;21.0;7526.0;7505.0;36.8;34.5;41.7;18.86;26.4;18.47;0.71;404.38;7.4;233.3;231.6;235.5;49.9;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059535E12;106.9;21.0;152.3;-78.0;29.3;3046.0;7443.0;3508000.0;3.05446688E8;556367.0;1.31933824E8;3006848.0;1.28660328E8;258824.0;7929.0;0.0;21.0;7360.0;7339.0;17.7;14.2;21.2;8.11;12.43;9.42;0.65;404.95;6.6;233.6;232.1;235.7;50.0;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059536E12;91.0;21.7;146.3;-85.0;29.3;3002.0;7277.0;3508000.0;3.05446688E8;556367.0;1.3193384E8;3006848.0;1.28660336E8;258824.0;7929.0;0.0;21.0;7215.0;7194.0;17.2;14.4;21.2;8.13;12.36;9.32;0.66;405.18;6.6;233.8;232.2;235.8;49.9;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059537E12;82.7;22.3;140.6;-78.0;29.3;3002.0;7090.0;3508000.0;3.05446688E8;556367.0;1.31933848E8;3006848.0;1.28660352E8;258824.0;7929.0;0.0;21.0;7070.0;7028.0;17.5;14.4;21.4;8.14;12.49;9.47;0.65;405.36;6.8;233.9;232.2;236.0;50.0;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059538E12;87.2;23.6;134.9;2439.0;29.3;3002.0;6987.0;3508000.0;3.05446688E8;556367.0;1.31933856E8;3006848.0;1.2866036E8;258824.0;7929.0;0.0;21.0;7070.0;7070.0;39.5;38.1;46.1;20.88;28.97;20.08;0.72;405.42;7.9;233.8;232.3;236.1;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059539E12;106.9;22.9;140.6;2520.0;29.9;3002.0;7132.0;3508000.0;3.0544672E8;556367.0;1.31933864E8;3006848.0;1.28660368E8;258824.0;7929.0;0.0;21.0;7215.0;7194.0;39.3;37.6;44.5;20.44;28.47;19.81;0.72;405.93;7.2;234.1;232.6;236.4;50.0;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.4405954E12;114.5;22.3;145.7;2527.0;29.3;3010.0;7277.0;3508000.0;3.0544672E8;556367.0;1.31933872E8;3006848.0;1.28660384E8;258824.0;7929.0;0.0;21.0;7380.0;7339.0;39.4;38.1;44.9;20.68;28.69;19.88;0.72;405.76;7.2;234.0;232.5;236.3;49.9;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059541E12;118.3;22.3;148.2;2534.0;29.3;3010.0;7484.0;3508000.0;3.0544672E8;556367.0;1.31933888E8;3006848.0;1.28660384E8;258824.0;7929.0;0.0;21.0;7546.0;7526.0;36.9;35.4;42.9;19.32;27.0;18.86;0.72;405.76;7.6;234.1;232.5;236.2;50.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0
1.44059542E12;103.1;21.0;150.9;-78.0;29.9;3010.0;7463.0;3508000.0;3.05446752E8;556367.0;1.31933896E8;3006848.0;1.286604E8;258824.0;7929.0;0.0;21.7;7484.0;7463.0;18.0;14.5;24.3;8.92;13.34;9.93;0.67;406.4;9.3;234.9;232.7;236.3;49.9;0.0;32.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059543E12;94.8;21.7;148.2;-71.0;29.3;3002.0;7422.0;3508000.0;3.05446752E8;556367.0;1.31933904E8;3006848.0;1.28660408E8;258824.0;7929.0;0.0;21.0;7380.0;7360.0;17.8;14.7;21.1;8.18;12.59;9.57;0.65;406.4;6.1;234.4;232.9;236.6;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059544E12;85.9;22.3;141.2;-85.0;29.3;3010.0;7339.0;3508000.0;3.05446752E8;556367.0;1.3193392E8;3006848.0;1.28660416E8;258824.0;7929.0;0.0;21.7;7318.0;7298.0;17.3;14.1;22.2;8.26;12.6;9.51;0.66;406.63;7.9;234.8;232.8;236.7;49.9;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059545E12;80.8;22.3;137.4;-78.0;29.3;3002.0;7256.0;3508000.0;3.05446784E8;556367.0;1.31933928E8;3006848.0;1.28660432E8;258824.0;7929.0;0.0;21.0;7256.0;7215.0;17.0;13.6;22.9;8.33;12.58;9.42;0.66;406.57;8.9;235.0;232.7;236.5;50.0;0.0;32.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059546E12;78.3;22.3;134.2;-71.0;29.3;3039.0;7194.0;3508000.0;3.05446784E8;556367.0;1.31933936E8;3006848.0;1.2866044E8;258824.0;7929.0;0.0;21.0;7194.0;7173.0;17.1;14.4;22.1;8.28;12.6;9.49;0.66;406.57;7.6;234.7;232.8;236.7;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059547E12;76.4;22.3;132.3;-78.0;29.3;3002.0;7132.0;3508000.0;3.05446784E8;556367.0;1.31933944E8;3006848.0;1.28660448E8;258824.0;7929.0;0.0;21.0;7111.0;7090.0;18.3;14.3;20.7;8.15;12.52;9.51;0.65;406.51;5.9;234.5;233.0;236.6;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059548E12;75.7;22.3;131.0;-71.0;29.3;3002.0;7049.0;3508000.0;3.05446816E8;556367.0;1.31933952E8;3006848.0;1.28660464E8;258824.0;7929.0;0.0;21.0;7049.0;7028.0;17.5;14.8;21.1;8.19;12.51;9.45;0.65;405.24;6.1;233.8;232.2;235.9;49.9;0.0;32.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059549E12;84.6;23.6;129.1;2490.0;29.3;3010.0;7007.0;3508000.0;3.05446816E8;556367.0;1.31933968E8;3006848.0;1.28660472E8;258824.0;7929.0;0.0;21.0;7152.0;7132.0;39.7;37.3;42.5;20.08;27.91;19.39;0.72;404.43;5.7;233.2;232.0;235.3;50.0;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.4405955E12;103.7;22.3;138.0;2549.0;29.3;3010.0;7235.0;3508000.0;3.05446816E8;556367.0;1.31933976E8;3006848.0;1.2866048E8;258824.0;7929.0;0.0;21.0;7339.0;7318.0;38.9;38.4;45.2;20.64;28.6;19.79;0.72;404.15;7.2;233.1;231.6;235.3;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059551E12;112.6;22.3;143.8;2534.0;29.9;3010.0;7443.0;3508000.0;3.05446848E8;556367.0;1.31933984E8;3006848.0;1.28660496E8;258824.0;7929.0;0.0;21.0;7526.0;7422.0;41.3;38.2;43.6;20.77;28.74;19.87;0.72;404.26;5.9;233.1;231.8;235.3;50.0;0.0;32.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059552E12;103.7;21.7;146.3;-71.0;29.3;3010.0;7484.0;3508000.0;3.05446848E8;556367.0;1.31934E8;3006848.0;1.28660496E8;258824.0;7929.0;0.0;21.0;7526.0;7505.0;21.6;16.5;23.9;9.53;14.51;10.94;0.66;405.01;6.6;233.5;232.2;235.8;50.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0
1.44059553E12;95.4;21.0;146.9;-78.0;29.3;3017.0;7422.0;3508000.0;3.05446848E8;556367.0;1.31934008E8;3006848.0;1.28660512E8;258824.0;7929.0;0.0;21.0;7422.0;7401.0;19.2;13.9;20.8;8.13;12.63;9.66;0.64;405.47;5.7;233.7;232.6;236.0;49.9;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059554E12;84.0;21.7;140.6;-78.0;29.3;3017.0;7318.0;3508000.0;3.0544688E8;556367.0;1.31934016E8;3006848.0;1.2866052E8;258824.0;7929.0;0.0;21.0;7318.0;7298.0;19.4;13.8;21.0;8.13;12.69;9.74;0.64;405.13;6.3;233.4;232.4;235.9;50.0;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059555E12;79.5;22.3;136.1;-63.0;29.3;3010.0;7215.0;3508000.0;3.0544688E8;556367.0;1.31934032E8;3006848.0;1.28660528E8;258824.0;7929.0;0.0;21.0;7215.0;7194.0;19.5;13.5;20.8;8.14;12.59;9.6;0.65;404.95;6.2;233.4;232.3;235.7;50.0;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059556E12;76.4;21.7;132.9;-78.0;29.3;3002.0;7111.0;3508000.0;3.0544688E8;556367.0;1.3193404E8;3006848.0;1.28660536E8;258824.0;7929.0;0.0;21.0;7132.0;7111.0;19.4;13.6;20.9;8.14;12.62;9.64;0.65;405.01;6.3;233.5;232.3;235.7;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059557E12;75.1;21.7;131.0;39.0;29.3;3017.0;7007.0;3508000.0;3.0544688E8;556367.0;1.31934048E8;3006848.0;1.28660552E8;258824.0;7929.0;0.0;21.0;7049.0;7028.0;18.5;14.3;20.8;8.17;12.55;9.52;0.65;405.07;5.9;233.6;232.3;235.7;50.0;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059558E12;96.7;22.9;133.6;2498.0;29.9;3002.0;7111.0;3508000.0;3.05446912E8;556367.0;1.31934056E8;3006848.0;1.2866056E8;258824.0;7929.0;0.0;21.0;7152.0;7132.0;41.3;37.6;42.5;20.41;28.35;19.68;0.72;404.43;5.3;233.2;232.0;235.3;50.0;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059559E12;108.8;22.3;141.2;2541.0;29.3;3002.0;7318.0;3508000.0;3.05446912E8;556367.0;1.31934064E8;3006848.0;1.28660568E8;258824.0;7929.0;0.0;21.0;7339.0;7318.0;42.4;37.3;43.3;20.7;28.72;19.9;0.72;404.26;6.1;233.1;231.9;235.2;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.4405956E12;115.1;22.3;145.7;2146.0;29.3;3010.0;7505.0;3508000.0;3.05446912E8;556367.0;1.3193408E8;3006848.0;1.28660576E8;258824.0;7929.0;0.0;21.0;7505.0;7484.0;41.1;38.2;44.2;20.82;28.85;19.97;0.72;404.49;6.6;233.3;231.8;235.5;49.9;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059561E12;106.2;20.4;148.8;-78.0;29.3;3010.0;7463.0;3508000.0;3.05446944E8;556367.0;1.31934088E8;3006848.0;1.28660584E8;258824.0;7929.0;0.0;21.0;7484.0;7463.0;19.2;13.7;20.5;8.1;12.5;9.52;0.65;405.18;5.8;233.6;232.4;235.8;50.0;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059562E12;88.4;21.7;144.4;-78.0;29.3;3010.0;7360.0;3508000.0;3.05446944E8;556367.0;1.31934096E8;3006848.0;1.28660592E8;258824.0;7929.0;0.0;21.0;7401.0;7380.0;18.4;14.3;20.3;8.04;12.4;9.44;0.65;404.95;5.2;233.6;232.2;235.6;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059563E12;80.2;22.3;138.7;-85.0;29.3;3010.0;7318.0;3508000.0;3.05446944E8;556367.0;1.31934112E8;3006848.0;1.28660608E8;258824.0;7929.0;0.0;21.0;7339.0;7318.0;18.4;14.0;20.4;8.04;12.36;9.39;0.65;405.13;5.5;233.7;232.3;235.7;50.0;0.0;0.0;0.0;16.0;0.0;16.0;0.0;0.0;0.0
1.44059564E12;76.4;21.7;134.2;-85.0;29.3;2980.0;7235.0;3508000.0;3.05446976E8;556367.0;1.3193412E8;3006848.0;1.28660616E8;258824.0;7929.0;0.0;21.0;7256.0;7235.0;18.9;13.9;20.5;8.07;12.48;9.52;0.65;405.36;5.7;233.7;232.6;235.8;49.9;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059565E12;73.8;22.3;131.7;-85.0;29.9;3002.0;7173.0;3508000.0;3.05446976E8;556367.0;1.31934128E8;3006848.0;1.28660624E8;258824.0;7929.0;0.0;21.0;7194.0;7173.0;19.5;13.4;20.5;8.1;12.51;9.53;0.65;405.42;6.1;233.7;232.7;235.8;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059566E12;71.9;22.3;129.8;-85.0;29.9;3002.0;7090.0;3508000.0;3.05446976E8;556367.0;1.31934136E8;3006848.0;1.28660632E8;258824.0;7929.0;0.0;21.0;7111.0;7090.0;19.2;13.4;20.3;8.04;12.4;9.44;0.65;405.65;5.8;233.9;232.7;236.0;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059567E12;72.5;22.9;127.9;2124.0;29.3;3017.0;7007.0;3508000.0;3.05447008E8;556367.0;1.31934144E8;3006848.0;1.28660648E8;258824.0;7929.0;0.0;21.0;7049.0;7028.0;29.4;23.1;29.9;13.19;19.29;14.07;0.68;405.18;6.3;233.7;232.4;235.7;49.9;0.0;32.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059568E12;98.6;22.9;134.9;2520.0;29.3;3010.0;7173.0;3508000.0;3.05447008E8;556367.0;1.3193416E8;3006848.0;1.28660656E8;258824.0;7929.0;0.0;21.0;7215.0;7194.0;42.7;35.9;43.4;20.47;28.53;19.87;0.72;404.9;6.9;233.5;232.3;235.5;50.0;0.0;0.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059569E12;109.4;22.3;142.5;2527.0;29.3;3010.0;7380.0;3508000.0;3.05447008E8;556367.0;1.31934168E8;3006848.0;1.28660664E8;258824.0;7929.0;0.0;21.0;7380.0;7360.0;42.7;35.8;44.1;20.61;28.67;19.93;0.72;404.84;7.4;233.4;232.1;235.7;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.4405957E12;109.4;21.0;147.6;120.0;29.3;3010.0;7505.0;3508000.0;3.0544704E8;556367.0;1.31934176E8;3006848.0;1.2866068E8;258824.0;7929.0;0.0;21.0;7567.0;7526.0;37.7;31.9;39.6;18.14;25.56;18.01;0.71;405.24;7.1;233.7;232.4;235.8;50.0;0.0;32.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059571E12;99.9;21.7;145.7;-78.0;29.3;3017.0;7401.0;3508000.0;3.0544704E8;556367.0;1.31934192E8;3006848.0;1.2866068E8;258824.0;7929.0;0.0;21.7;7443.0;7422.0;19.3;13.5;20.9;8.17;12.59;9.58;0.65;405.65;6.4;233.9;232.7;236.0;50.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0
1.44059572E12;92.3;21.7;142.5;-78.0;29.3;3017.0;7277.0;3508000.0;3.0544704E8;556367.0;1.319342E8;3006848.0;1.28660696E8;258824.0;7929.0;0.0;21.0;7339.0;7318.0;19.2;13.6;21.4;8.21;12.71;9.7;0.65;405.7;7.0;233.9;232.8;236.0;49.9;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059573E12;82.7;22.3;137.4;-78.0;29.3;3046.0;7215.0;3508000.0;3.05447072E8;556367.0;1.31934208E8;3006848.0;1.28660704E8;258824.0;7929.0;0.0;21.0;7235.0;7194.0;19.0;13.7;21.4;8.16;12.68;9.7;0.64;405.42;6.8;233.7;232.6;235.9;50.0;0.0;32.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059574E12;78.3;22.3;134.9;-71.0;29.3;3010.0;7111.0;3508000.0;3.05447072E8;556367.0;1.31934216E8;3006848.0;1.28660712E8;258824.0;7929.0;0.0;21.0;7132.0;7111.0;19.2;13.1;21.7;8.18;12.66;9.66;0.65;405.59;7.5;234.0;232.5;236.0;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059575E12;75.7;21.7;132.3;-63.0;29.3;3010.0;7070.0;3508000.0;3.05447072E8;556367.0;1.31934232E8;3006848.0;1.28660728E8;258824.0;7929.0;0.0;21.0;7049.0;7028.0;18.9;13.5;22.0;8.22;12.75;9.75;0.64;405.65;7.4;234.0;232.6;236.0;50.0;0.0;0.0;0.0;16.0;0.0;16.0;0.0;0.0;0.0
1.44059576E12;81.4;23.6;129.1;2454.0;29.3;3017.0;7007.0;3508000.0;3.05447072E8;556367.0;1.31934232E8;3006848.0;1.28660736E8;258824.0;7929.0;0.0;21.0;7173.0;7152.0;41.5;35.6;44.0;20.29;28.29;19.72;0.72;404.43;7.4;233.2;231.9;235.4;50.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0
1.44059577E12;102.4;22.9;137.4;2563.0;29.3;3017.0;7215.0;3508000.0;3.05447104E8;556367.0;1.31934248E8;3006848.0;1.28660744E8;258824.0;7929.0;0.0;21.0;7339.0;7318.0;42.3;36.5;44.3;20.59;28.75;20.06;0.72;404.32;6.9;233.1;231.9;235.3;50.0;0.0;32.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059578E12;111.3;22.3;143.1;2556.0;29.3;3017.0;7401.0;3508000.0;3.05447104E8;556367.0;1.31934256E8;3006848.0;1.2866076E8;258824.0;7929.0;0.0;21.7;7526.0;7505.0;42.6;36.7;45.0;20.73;29.03;20.32;0.71;404.32;7.4;233.1;231.8;235.4;50.0;0.0;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.0
1.44059579E12;106.9;21.0;148.2;-20.0;29.3;3017.0;7505.0;3508000.0;3.05447104E8;556367.0;1.31934264E8;3006848.0;1.28660768E8;258824.0;7929.0;0.0;21.0;7505.0;7484.0;20.0;13.5;21.7;8.35;12.95;9.9;0.64;406.05;7.0;234.2;232.8;236.3;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.4405958E12;89.7;21.7;145.7;-78.0;29.3;3017.0;7422.0;3508000.0;3.05447136E8;556367.0;1.3193428E8;3006848.0;1.28660776E8;258824.0;7929.0;0.0;21.0;7422.0;7401.0;19.2;13.4;21.3;8.13;12.66;9.71;0.64;406.57;7.0;234.4;233.2;236.6;50.0;0.0;32.0;0.0;16.0;0.0;8.0;0.0;0.0;0.0
1.44059581E12;80.2;21.7;138.7;-78.0;29.9;3017.0;7339.0;3508000.0;3.05447136E8;556367.0;1.31934288E8;3006848.0;1.28660784E8;258824.0;7929.0;0.0;21.7;7360.0;7339.0;19.3;13.5;20.7;8.08;12.56;9.62;0.64;406.34;6.3;234.2;233.1;236.5;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059582E12;75.7;22.3;134.2;-78.0;29.9;3017.0;7277.0;3508000.0;3.05447136E8;556367.0;1.31934296E8;3006848.0;1.28660792E8;258824.0;7929.0;0.0;21.0;7277.0;7256.0;19.0;13.4;21.2;8.09;12.59;9.64;0.64;406.28;7.0;234.4;232.9;236.4;50.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
1.44059583E12;74.5;22.3;132.9;-78.0;29.9;3010.0;7215.0;3508000.0;3.05447168E8;556367.0;1.31934312E8;3006848.0;1.28660808E8;258824.0;7929.0;0.0;21.0;7215.0;7194.0;19.3;13.3;20.9;8.12;12.56;9.58;0.65;406.22;6.6;234.3;233.0;236.3;50.0;0.0;32.0;0.0;16.0;0.0;16.0;0.0;0.0;0.0
1.44059584E12;72.5;22.3;131.0;-78.0;29.3;3002.0;7173.0;3508000.0;3.05447168E8;556367.0;1.3193432E8;3006848.0;1.28660816E8;258824.0;7929.0;0.0;21.0;7152.0;7132.0;19.4;13.2;20.9;8.09;12.56;9.6;0.64;406.11;6.7;234.2;233.0;236.2;49.9;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0
